Time (HH:MM:SS) - Plot 0	RFU - Plot 0	Time (HH:MM:SS) - Plot 1	RFU - Plot 1	Time (HH:MM:SS) - Plot 2	RFU - Plot 2
604.403	-3	604.403	1	604.403	3
605.404	-4	605.404	1	605.404	3
606.404	-4	606.404	1	606.404	3
607.405	-4	607.405	1	607.405	2
608.406	-4	608.406	1	608.406	2
609.406	-5	609.406	2	609.406	1
610.407	-5	610.407	2	610.407	0
611.408	-3	611.408	2	611.408	0
612.408	-2	612.408	2	612.408	0
613.409	-2	613.409	2	613.409	0
614.41	-3	614.41	2	614.41	0
615.41	-3	615.41	2	615.41	0
616.411	-2	616.411	2	616.411	0
617.412	-1	617.412	2	617.412	0
618.412	-1	618.412	2	618.412	0
619.413	-1	619.413	2	619.413	0
620.414	-1	620.414	2	620.414	0
621.414	0	621.414	3	621.414	0
622.415	-1	622.415	3	622.415	0
623.416	-1	623.416	2	623.416	0
624.416	-2	624.416	1	624.416	0
625.417	-2	625.417	0	625.417	0
626.418	-1	626.418	0	626.418	0
627.418	-1	627.418	0	627.418	0
628.419	-1	628.419	0	628.419	0
629.42	-1	629.42	0	629.42	0
630.42	-1	630.42	0	630.42	0
631.421	0	631.421	0	631.421	-1
632.422	0	632.422	0	632.422	0
633.422	0	633.422	0	633.422	0
634.423	0	634.423	0	634.423	0
635.424	0	635.424	0	635.424	0
636.424	0	636.424	0	636.424	-1
637.425	0	637.425	0	637.425	-1
638.426	0	638.426	0	638.426	-1
639.426	0	639.426	0	639.426	-1
640.427	0	640.427	0	640.427	-1
641.428	0	641.428	0	641.428	-2
642.428	0	642.428	0	642.428	-2
643.429	2	643.429	0	643.429	-1
644.43	3	644.43	1	644.43	0
645.43	3	645.43	1	645.43	0
646.431	3	646.431	1	646.431	-1
647.432	2	647.432	1	647.432	0
648.432	1	648.432	0	648.432	0
649.433	1	649.433	1	649.433	0
650.434	1	650.434	1	650.434	-1
651.434	1	651.434	1	651.434	-1
652.435	2	652.435	2	652.435	-2
653.436	3	653.436	2	653.436	-2
654.436	2	654.436	3	654.436	-3
655.437	1	655.437	3	655.437	-4
656.438	1	656.438	2	656.438	-4
657.438	1	657.438	2	657.438	-4
658.439	1	658.439	2	658.439	-3
659.44	1	659.44	2	659.44	-3
660.44	2	660.44	2	660.44	-1
661.441	3	661.441	2	661.441	-1
662.442	3	662.442	2	662.442	-1
663.442	2	663.442	2	663.442	-2
664.443	1	664.443	1	664.443	-3
665.444	1	665.444	1	665.444	-3
666.444	1	666.444	1	666.444	-3
667.445	1	667.445	1	667.445	-1
668.446	1	668.446	0	668.446	0
669.446	1	669.446	0	669.446	0
670.447	0	670.447	0	670.447	0
671.448	0	671.448	0	671.448	0
672.448	0	672.448	1	672.448	0
673.449	0	673.449	1	673.449	0
674.45	0	674.45	1	674.45	0
675.45	0	675.45	1	675.45	0
676.451	1	676.451	1	676.451	0
677.452	0	677.452	0	677.452	0
678.452	1	678.452	0	678.452	0
679.453	3	679.453	0	679.453	0
680.454	4	680.454	0	680.454	0
681.454	5	681.454	1	681.454	0
682.455	6	682.455	1	682.455	0
683.456	6	683.456	1	683.456	0
684.456	5	684.456	2	684.456	0
